"OriginalEnglish","Translation","Locations"
"The dangers of oversharing","A túlmegosztás veszélyei","/docs/learningpathways/v4/hu-hu/assets.json;08313516-6c01-4f73-9a6c-991a5fc34f07;Title
"
"PowerPoint Designer","PowerPoint tervező","/docs/learningpathways/v4/hu-hu/assets.json;0ba87823-c503-430a-aa2d-2bbcaf228b16;Title
"
"Use live events to reach large audiences","Élő események használata a nagy közönség eléréséhez","/docs/learningpathways/v4/hu-hu/assets.json;0ca67c26-f365-47d0-b1fe-f2f670288927;Title
"
"Turn on the Focus assistant in Windows","A Fókusz asszisztens bekapcsolja a Windows rendszerben","/docs/learningpathways/v4/hu-hu/assets.json;10-5492a638-b5a3-1ee0-0c4f-5ae044450e09;Title
"
"Develop impactful content","Hatásos tartalom fejlesztése","/docs/learningpathways/v4/hu-hu/assets.json;11376a10-48e3-47a1-8e45-efd1394e96c4;Title
"
"Reduce or replace meetings with asynchronous collaboration","Értekezletek csökkentése vagy cseréje aszinkron együttműködéssel","/docs/learningpathways/v4/hu-hu/assets.json;1311f213-f56b-4c15-b496-5ecff888cd66;Title
"
"Save time","Időt nyer","/docs/learningpathways/v4/hu-hu/assets.json;13c08ec7-7756-4b80-a21b-60224ba348f5;Title
"
"Resources for learning pathways","Tanulási utak forrásai","/docs/learningpathways/v4/hu-hu/assets.json;163a1118-7b0f-493d-8add-eb3cb3074019;Title
"
"Keep your computer safe at home","Tartsa otthon a számítógépet biztonságban","/docs/learningpathways/v4/hu-hu/assets.json;1b7c3060-86cd-4328-bb2b-6864973cbbf0;Title
"
"OneDrive mobile app","OneDrive mobilalkalmazás","/docs/learningpathways/v4/hu-hu/assets.json;1c696bda-5ea8-435c-9548-f5c59b9e1977;Title
"
"Manage notifications in Teams","Értesítések kezelése csapatokban","/docs/learningpathways/v4/hu-hu/assets.json;1cc31834-5fe5-412b-8edb-43fecc78413d;Title
"
"Find your documents, apps, and more with Search","Dokumentumok, alkalmazások és egyebek keresése a Keresés segítségével","/docs/learningpathways/v4/hu-hu/assets.json;1dc186e7-53c1-4da5-800e-670da2ce5a81;Title
"
"Optimize team conversations","Csapatbeszélgetések optimalizálása","/docs/learningpathways/v4/hu-hu/assets.json;21df0985-20fe-4d1e-a032-4b0837f3bdac;Title
"
"Schedule a live event in Yammer using Teams","Élő esemény ütemezése a Yammerben a Teams használatával","/docs/learningpathways/v4/hu-hu/assets.json;22e085c6-9923-43bd-b363-33d1e81c40d6;Title
"
"What is cybersecurity?","Mi a kiberbiztonság?","/docs/learningpathways/v4/hu-hu/assets.json;252ec429-8fb8-4c44-9e56-89f3fb0490ac;Title
"
"Express yourself freely with digital ink","Fejezze ki magát szabadon digitális tintával","/docs/learningpathways/v4/hu-hu/assets.json;299b847d-fc47-4e69-9ad7-c62bd16f32ca;Title
"
"Reduce meeting fatigue","Csökkentse az értekezlet fáradtságát","/docs/learningpathways/v4/hu-hu/assets.json;2f1621f6-aace-403f-8394-8d2f0183b96c;Title
"
"Start your digital day","Indítsa el a digitális napot","/docs/learningpathways/v4/hu-hu/assets.json;34357c34-d8c3-4ac9-970e-320dbc8b599c;Title
"
"Make your content accessible","A tartalom elérhetővé tétele","/docs/learningpathways/v4/hu-hu/assets.json;3686ff3d-227d-46f8-b81a-527618909fca;Title
"
"Plan and schedule a live event in Teams","Élő esemény megtervezés és ütemezése a Teamsben","/docs/learningpathways/v4/hu-hu/assets.json;36d3f3b4-866a-4169-8d10-c78e6bdde2d9;Title
"
"Protect your PC from ransomware","Védje számítógépét a zsarolóvírusoktól","/docs/learningpathways/v4/hu-hu/assets.json;3a62abc0-bb70-4c98-b9ab-7dd48f3ce084;Title
"
"Meeting checklist","Értekezlet ellenőrzőlista","/docs/learningpathways/v4/hu-hu/assets.json;3a70afb4-a7b7-4dc4-ab56-e232a988c6ff;Title
"
"Drive adoption of learning pathways","Tanulási utak bevezetésének ösztönzése","/docs/learningpathways/v4/hu-hu/assets.json;3a7eb2bf-d540-4558-b716-2bdb005ff325;Title
"
"Protect yourself from tech support scams","Védje meg magát a technikai támogatási csalásoktól","/docs/learningpathways/v4/hu-hu/assets.json;3b34b713-7c3e-4849-b0e4-1b639d696d99;Title
"
"Keep your computer secure at work","A számítógép biztonságának megőrzése a munkahelyen","/docs/learningpathways/v4/hu-hu/assets.json;3c624ce0-20a6-4f5d-953e-2176412bad6a;Title
"
"Microsoft 365 for business","Microsoft 365 vállalati verzió","/docs/learningpathways/v4/hu-hu/assets.json;3ccfd6e1-bc78-46b3-979b-2da71905fd7f;Title
"
"Using Office.com apps","Office.com alkalmazások használata","/docs/learningpathways/v4/hu-hu/assets.json;3eb2554d-a4e0-4ae4-9609-1c06913127e1;Title
"
"Personal productivity in the hybrid workplace","Személyes termelékenység a hibrid munkahelyen","/docs/learningpathways/v4/hu-hu/assets.json;47473ffc-75e5-4c71-959d-39c60f25d75e;Title
"
"Create a communication contract with your team","Kommunikációs szerződés létrehozása a csapattal","/docs/learningpathways/v4/hu-hu/assets.json;480fd2ff-1e8a-4091-9100-09c6f5ab76c4;Title
"
"Add and edit the web part","A weblaprész hozzáadása és szerkesztése","/docs/learningpathways/v4/hu-hu/assets.json;484add06-6934-4c16-a995-e1caa4a4d7a8;Title
"
"Build empathy across time zones","Empátia kiépítése az időzónák között","/docs/learningpathways/v4/hu-hu/assets.json;4a5a9fae-5803-4ce2-9f54-77535f6a6618;Title
"
"Schedule effective meetings","Hatékony értekezletek ütemezése","/docs/learningpathways/v4/hu-hu/assets.json;4ecdbc37-c34c-40b0-87fb-619e7625d1e2;Title
"
"Organize a live event in Yammer","Élő esemény szervezése a Yammerben","/docs/learningpathways/v4/hu-hu/assets.json;5066fb5a-a8c1-48cb-b1aa-9b0e2b4a1e7e;Title
"
"What is: Multi-factor Authentication?","Mi az: Többtényezős hitelesítés?","/docs/learningpathways/v4/hu-hu/assets.json;51a18a97-1564-4d0c-a7f3-72661a63f100;Title
"
"Best practices for collaborating in M365","Az M365-ös együttműködés legjobb gyakorlatai","/docs/learningpathways/v4/hu-hu/assets.json;5237d4b4-b7d7-408c-8a3a-f42b9af87c41;Title
"
"Where is the web part?","Hol van a web része?","/docs/learningpathways/v4/hu-hu/assets.json;52f9d6fa-5aeb-4a95-86b3-4dd33e7aecbf;Title
"
"Plan and lead effective meetings","Hatékony értekezletek megtervezés és vezetése","/docs/learningpathways/v4/hu-hu/assets.json;54302a7f-833c-4690-902b-1621f45dcb61;Title
"
"During your commute","Ingázás közben","/docs/learningpathways/v4/hu-hu/assets.json;59fce479-241d-45f2-a79c-e7485fd02066;Title
"
"SharePoint: Your company's home base","SharePoint: A vállalat otthoni bázisa","/docs/learningpathways/v4/hu-hu/assets.json;5a3f5f60-4cc8-4bf8-bd41-d99c4c297589;Title
"
"Prevent changes to security settings with Tamper Protection","A biztonsági beállítások módosításának megakadályozása a Tamper Protection segítségével","/docs/learningpathways/v4/hu-hu/assets.json;5d0045ef-1906-456c-a3ef-a46bce2b8d12;Title
"
"Outlook mobile app","Outlook mobilalkalmazás","/docs/learningpathways/v4/hu-hu/assets.json;5d1a7e1c-1cbd-4acc-ae14-91cefdde690d;Title
"
"Create","Alkot","/docs/learningpathways/v4/hu-hu/assets.json;5f7689f7-8095-47ed-88ae-a8da2cd873d4;Title
"
"How malware can infect your PC","Hogyan fertőzheti meg a rosszindulatú program a számítógépet","/docs/learningpathways/v4/hu-hu/assets.json;61e3894f-c7fa-4457-bcf4-25b6ce417e0e;Title
"
"Office.com","Office.com","/docs/learningpathways/v4/hu-hu/assets.json;6664ef66-de37-4de4-ac51-b8b5db4b5bb8;Title
"
"Take breaks and schedule personal time","Szünetek és a személyes idő ütemezése","/docs/learningpathways/v4/hu-hu/assets.json;699cf41d-7bb1-497e-82c8-067650637d2e;Title
"
"Team productivity in the hybrid workplace","Csapattermelékenység a hibrid munkahelyen","/docs/learningpathways/v4/hu-hu/assets.json;69b2a175-28e4-4d06-96cf-7bca2e8351f5;Title
"
"Collaborate on files","Együttműködés a fájlokban","/docs/learningpathways/v4/hu-hu/assets.json;6ac95170-a4b4-4454-af64-aaa9ed93e106;Title
"
"Meeting at the office","Találkozó az irodában","/docs/learningpathways/v4/hu-hu/assets.json;6f739c5e-bb13-4ce9-9301-abf4a9cac9e2;Title
"
"Create a custom playlist","Egyéni lejátszási lista létrehozása","/docs/learningpathways/v4/hu-hu/assets.json;75099275-b96c-40bf-b323-0f3dadf14d12;Title
"
"Customize the site","A webhely testreszabása","/docs/learningpathways/v4/hu-hu/assets.json;772b884b-e39a-47c7-9fa1-b15763b94a0d;Title
"
"Microsoft Search in Bing","Microsoft Keresés a Bingben","/docs/learningpathways/v4/hu-hu/assets.json;7cbd34e7-be3e-4464-845e-a7cc5e461878;Title
"
"November 2019 Version 3.0 feature updates","2019. novemberi Verzió 3.0 funkciófrissítések","/docs/learningpathways/v4/hu-hu/assets.json;7d109c19-ffe7-4274-a821-5432add664c5;Title
"
"Ideas in Excel","Ötletek az Excelben","/docs/learningpathways/v4/hu-hu/assets.json;7d4dc4cb-620e-4b5d-89b6-d9da676b7c0a;Title
"
"Make meetings and related content accessible for all","Értekezletek és kapcsolódó tartalmak elérhetővé tétele mindenki számára","/docs/learningpathways/v4/hu-hu/assets.json;7f1a4746-bfa5-49d3-8686-3b59dc3391b9;Title
"
"Collaborate in OneDrive","Együttműködés a OneDrive-ban","/docs/learningpathways/v4/hu-hu/assets.json;7f5ff126-4f76-4628-90ec-4ed1e88ef365;Title
"
"Staying connected in the hybrid workplace","Kapcsolattartás a hibrid munkahelyen","/docs/learningpathways/v4/hu-hu/assets.json;8b6e7a53-d2a9-49bc-98a8-74b82c95dd07;Title
"
"Document collaboration and co-authoring","Dokumentum-együttműködés és társszerzőség","/docs/learningpathways/v4/hu-hu/assets.json;8f1c87cc-61ff-4bac-9bca-18f8512c5065;Title
"
"Limit distractions in meetings","Korlátozza a zavaró tényezőket az értekezleteken","/docs/learningpathways/v4/hu-hu/assets.json;8fcf1237-4ba5-46b2-a3cb-19d9d526b409;Title
"
"Best practices for collaborating: Overview","Az együttműködés bevált gyakorlatai: Áttekintés","/docs/learningpathways/v4/hu-hu/assets.json;93f43b6a-8eb7-46ac-9b19-8ae42c53eb87;Title
"
"Access the Administration page","Hozzáférés a Felügyelet laphoz","/docs/learningpathways/v4/hu-hu/assets.json;958efe0a-d2be-49ed-985c-7d94f6b4939a;Title
"
"Excel data types: Stocks and geography","Excel adattípusok: Készletek és földrajz","/docs/learningpathways/v4/hu-hu/assets.json;96450812-b6e6-49d0-909a-fdba33ad08b4;Title
"
"Collaborating with colleagues","Együttműködés a kollégákkal","/docs/learningpathways/v4/hu-hu/assets.json;9655a0e0-34f0-4805-8221-420ae713e0d0;Title
"
"Co-author","Társszerző","/docs/learningpathways/v4/hu-hu/assets.json;97a97677-5730-4a84-9755-c0182404ae33;Title
"
"Work from home more securely","Biztonságosabb otthoni munkavégzés","/docs/learningpathways/v4/hu-hu/assets.json;9854471f-834b-4a9a-9447-102895925ade;Title
"
"Measure the impact of learning pathways","A tanulási utak hatásának mérése","/docs/learningpathways/v4/hu-hu/assets.json;9aef3bef-66d8-416c-8284-599cba190245;Title
"
"Protect yourself from phishing","Védje magát az adathalászattól","/docs/learningpathways/v4/hu-hu/assets.json;9b20011b-650e-4cc9-974f-fdae573eeb17;Title
"
"Protect yourself from Phishing","Védje magát az adathalászattól","/docs/learningpathways/v4/hu-hu/assets.json;a3d5959b-91ea-4cf0-b60a-e27abe03d59e;Title
"
"Stay secure and private at work","Maradjon biztonságban és privát a munkahelyén","/docs/learningpathways/v4/hu-hu/assets.json;a450d2f1-f8e9-452e-b570-088e214dcc0e;Title
"
"Keep your PC up to date","A számítógép naprakészen tartása","/docs/learningpathways/v4/hu-hu/assets.json;a461ddbf-ac3b-4c11-a269-f888bccb65dc;Title
"
"April 2020 content update","2020. áprilisi tartalomfrissítés","/docs/learningpathways/v4/hu-hu/assets.json;a5ab9b5c-5f30-486f-8f39-f051bb4afdc2;Title
"
"Introduction to well-being in the hybrid workplace","Bevezetés a jólétbe a hibrid munkahelyen","/docs/learningpathways/v4/hu-hu/assets.json;a6ff7745-0ab0-470f-8d77-5302cd94ebeb;Title
"
"Start conversations in Teams","Beszélgetések indítása a Teamsben","/docs/learningpathways/v4/hu-hu/assets.json;a864b052-5e4b-4ccf-b046-2e26f40e21b5;Title
"
"Add assets to a playlist","Eszközök hozzáadása lejátszási listához","/docs/learningpathways/v4/hu-hu/assets.json;a9ff5268-4624-4c1a-b7aa-b6ab92f5a3b1;Title
"
"Drag messages from your personal mailbox to the group mailbox","Üzenetek húzása a személyes postaládából a csoport postaládájába","/docs/learningpathways/v4/hu-hu/assets.json;ab8f6cb4-107a-4f77-b107-be18beb67b33;Title
"
"September 2020 content update","2020. szeptemberi tartalomfrissítés","/docs/learningpathways/v4/hu-hu/assets.json;ac343dbd-1ffb-4235-a34f-5b71be6dc9ee;Title
"
"Securing your device","A készülék rögzítése","/docs/learningpathways/v4/hu-hu/assets.json;ac4d4dbc-c335-4f13-a71e-923330b8a35e;Title
"
"Troubleshoot common co-authoring errors","Gyakori társszerzői hibák elhárítása","/docs/learningpathways/v4/hu-hu/assets.json;acfddc7a-1f95-4515-bc8d-06bc5cccd528;Title
"
"Connecting across the company","Csatlakozás a vállalaton keresztül","/docs/learningpathways/v4/hu-hu/assets.json;b1d3baac-83e4-4d1a-8f8c-bb5e02409a37;Title
"
"Access your files on any device","A fájlok elérése bármilyen eszközön","/docs/learningpathways/v4/hu-hu/assets.json;b2c9a7eb-6941-44ca-a273-ddc76f6d4153;Title
"
"Sync Files on Demand with OneDrive","Fájlok szinkronizálása igény szerint a OneDrive-val","/docs/learningpathways/v4/hu-hu/assets.json;b6b217d2-db1d-4c15-bd78-4e8e273b0190;Title
"
"Editor in Word","Szerkesztő a Wordben","/docs/learningpathways/v4/hu-hu/assets.json;b70390dc-e801-4d26-87fe-248f24024268;Title
"
"Take and read notes","Jegyzetek írása és olvasása","/docs/learningpathways/v4/hu-hu/assets.json;b77aeff7-6385-4921-be7d-461f241e74a8;Title
"
"What is Microsoft 365?","Mi az a Microsoft 365?","/docs/learningpathways/v4/hu-hu/assets.json;b78213e0-d1c5-4d99-917f-75903c5377a4;Title
"
"Microsoft Stream: Your company's video portal","Microsoft Stream: A vállalat videoportálja","/docs/learningpathways/v4/hu-hu/assets.json;baf5345c-fee6-4900-ba44-1f53a1dbfeb9;Title
"
"Help protect your family online with Windows Security","Segítsen megvédeni családját online a Windows Security rendszerrel","/docs/learningpathways/v4/hu-hu/assets.json;bc657c29-77c5-4184-bfdd-2af55cd7b671;Title
"
"Copy a playlist","Lejátszási lista másolása","/docs/learningpathways/v4/hu-hu/assets.json;bca12e53-39f9-40dc-8ed1-3bc5b8a8866f;Title
"
"Hide and show content","Tartalom elrejtése és megjelenítése","/docs/learningpathways/v4/hu-hu/assets.json;bde1314a-6306-4ce4-bcca-a44aa8443574;Title
"
"Collaborating in Teams","Együttműködés csapatokban","/docs/learningpathways/v4/hu-hu/assets.json;bf1852e6-bb03-49a5-b1e8-e1e821158ac8;Title
"
"Manage content updates","Tartalomfrissítések kezelése","/docs/learningpathways/v4/hu-hu/assets.json;c570011a-3786-49e9-9017-6a0d7744931e;Title
"
"Engage your audience in hybrid meetings","Vegye fel közönségét hibrid értekezleteken","/docs/learningpathways/v4/hu-hu/assets.json;c570f04f-08d9-4a37-b59d-8c92b47c26b9;Title
"
"Work together in Microsoft Teams","Együttműködés a Microsoft Teamsben","/docs/learningpathways/v4/hu-hu/assets.json;c6385f9c-cf80-4eba-84da-645994e56ebb;Title
"
"Collaborate and co-author shared content","Közös tartalom együttműködése és társszerzője","/docs/learningpathways/v4/hu-hu/assets.json;c7fa8661-7524-43bf-9f6f-2cd5ac42a73a;Title
"
"Collaborating with SharePoint, Teams, and OneDrive","Együttműködés a SharePointtal, a Teamssel és a OneDrive-val","/docs/learningpathways/v4/hu-hu/assets.json;c88c3ce7-a460-4c8f-a496-6c00f790a9c7;Title
"
"Get started using Microsoft Teams for live events","A Microsoft Teams használatának megkezdése élő eseményekhez","/docs/learningpathways/v4/hu-hu/assets.json;c9bd21e2-4cef-4473-b1f0-147e8f144af0;Title
"
"Use document libraries in SharePoint","Dokumentumtárak használata a SharePointban","/docs/learningpathways/v4/hu-hu/assets.json;caa8d7bb-7bb5-4833-add5-6b855c84fd95;Title
"
"Make Calls","Hívások kezdeményezése","/docs/learningpathways/v4/hu-hu/assets.json;cb53b30d-1af3-4dc4-9678-69b6c1e640a3;Title
"
"What to do before, during, and after hybrid meetings","Mi a teendő a hibrid találkozók előtt, alatt és után?","/docs/learningpathways/v4/hu-hu/assets.json;cbacc0cb-73c3-4f95-b3f5-44b3af30fbae;Title
"
"Make your work and PC accessible","Tegye elérhetővé munkáját és számítógépét","/docs/learningpathways/v4/hu-hu/assets.json;ccf0401e-14e1-4597-ae88-e35d98b51b09;Title
"
"Using the Desktop Apps","Az asztali alkalmazások használata","/docs/learningpathways/v4/hu-hu/assets.json;cddec4f8-b8ca-496f-af33-800d9cdcc15c;Title
"
"Set your status in Microsoft Teams","Állapot beállítása a Microsoft Teamsben","/docs/learningpathways/v4/hu-hu/assets.json;ce36ed14-6bc9-4775-a33e-6629ba4ff78e;Title
"
"Be safer over wireless connections","Legyen biztonságosabb vezeték nélküli kapcsolaton keresztül","/docs/learningpathways/v4/hu-hu/assets.json;cf0c38c9-168e-47e7-98ea-e2ebf2c31c92;Title
"
"Tips for better meetings","Tippek a jobb találkozókhoz","/docs/learningpathways/v4/hu-hu/assets.json;d14c1dfb-42fe-4b97-8e40-24b68eb61814;Title
"
"Stay protected with Windows security","Védelemben marad a Windows-védelem","/docs/learningpathways/v4/hu-hu/assets.json;d374a7bc-d763-426a-bda1-c359fbc480a9;Title
"
"Plan and respect boundaries","Tervezze meg és tartsa tiszteletben a határokat","/docs/learningpathways/v4/hu-hu/assets.json;d5e2099d-6696-474b-b358-bd5ccb5e0657;Title
"
"Hybrid meeting space considerations","Hibrid tárgyalótér-megfontolások","/docs/learningpathways/v4/hu-hu/assets.json;d868fd47-9aeb-46c2-b86c-8f02c89eac60;Title
"
"Firewall and network protection in Windows security","Tűzfal és hálózati védelem a Windows biztonságában","/docs/learningpathways/v4/hu-hu/assets.json;d8a5691e-932e-4a6e-b4cb-30f16145cc5c;Title
"
"Hybrid meetings","Hibrid találkozók","/docs/learningpathways/v4/hu-hu/assets.json;e67f90ca-657b-4fc7-8382-6bb6e87f3b4b;Title
"
"Microsoft Edge","Microsoft Edge","/docs/learningpathways/v4/hu-hu/assets.json;eb99a666-f31b-4a19-b3ac-56f07835c6bb;Title
"
"Learn more","Tudj meg többet","/docs/learningpathways/v4/hu-hu/assets.json;ec5c071b-adf4-4bea-b128-5e99a6177b29;Title
"
"Co-author Microsoft 365 files","Társszerző Microsoft 365 fájlok","/docs/learningpathways/v4/hu-hu/assets.json;ed846cbd-a58b-4d4d-94b5-c813216b569f;Title
"
"Yammer: Your company's social network","Yammer: Az Ön cégének közösségi hálózata","/docs/learningpathways/v4/hu-hu/assets.json;f24fad2b-1455-4f3c-9e17-d843a6936f70;Title
"
"Over morning coffee","Reggeli kávézás","/docs/learningpathways/v4/hu-hu/assets.json;f382cfa5-a565-4377-9496-af8f6eb0ebcf;Title
"
"Save files to the cloud","Fájlok mentése a felhőbe","/docs/learningpathways/v4/hu-hu/assets.json;f4b41dc8-339c-4653-9f41-328324656f61;Title
"
"Tips to keep your data safe","Tippek az adatok biztonságának megőrzéséhez","/docs/learningpathways/v4/hu-hu/assets.json;f64cab44-4e2e-4c76-8c45-1d9d15637fb0;Title
"
"Follow-ups","Nyomon követés","/docs/learningpathways/v4/hu-hu/assets.json;f7b18d2f-e5d1-44da-8d34-ec941041fb8b;Title
"
"Bring your work to life with 3D","Keltse életre munkáját a 3D-vel","/docs/learningpathways/v4/hu-hu/assets.json;fc785f57-3d4e-414d-a387-9289d1abd903;Title
"
"Getting started with Sway","Első lépések a Sway segítségével","/docs/learningpathways/v4/hu-hu/assets.json;02a97eea-e754-46ee-85cd-2e03ec9e1b41;Title
"
"Administrator settings for Sway","Rendszergazdai beállítások a Sway-hez","/docs/learningpathways/v4/hu-hu/assets.json;0936f031-5db6-46c7-83f1-695eed5acb98;Title
"
"Add content in Sway","Tartalom hozzáadása a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;096a47ab-3ec5-404d-8481-e5849dca4727;Title
"
"Frequently Asked Questions about Sway","Gyakran ismételt kérdések a Sway-ről","/docs/learningpathways/v4/hu-hu/assets.json;0e1f467f-0cf1-425a-ab03-4d28c7693043;Title
"
"File size limits in Sway","Fájlméret-korlátok a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;11fc6ef4-03ac-4f67-a7e3-e5ea59edeff8;Title
"
"Frequently asked questions about Sway – Admin Help","Gyakran ismételt kérdések a Sway - Admin Súgó","/docs/learningpathways/v4/hu-hu/assets.json;1839cbb2-820e-4fa4-b1e3-f582c0d9330e;Title
"
"Embed a form in a Sway","Űrlap beágyazása Sway-be","/docs/learningpathways/v4/hu-hu/assets.json;285a5b0d-8c57-4611-9ab5-8377774bac78;Title
"
"Embed an Office document in Sway","Office-dokumentum beágyazása a Swaybe","/docs/learningpathways/v4/hu-hu/assets.json;2ca083b9-142d-4c7d-8522-bf8b9635e09e;Title
"
"Create a Sway in seconds with QuickStarter","Hozzon létre egy Sway másodpercek alatt a QuickStarter","/docs/learningpathways/v4/hu-hu/assets.json;352d0457-e5b2-496c-a7b1-ac27af213e61;Title
"
"Import content into Sway","Tartalom importálása a Sway-be","/docs/learningpathways/v4/hu-hu/assets.json;3d1a93b0-d4af-481c-a18b-c7b65b12968f;Title
"
"Share your Sway","Ossza meg Sway","/docs/learningpathways/v4/hu-hu/assets.json;430c59c1-ff20-4034-b154-230716b94e07;Title
"
"Remove the Sway informational footer","Távolítsa el a Sway információs láblécet","/docs/learningpathways/v4/hu-hu/assets.json;535d3fb1-a60a-4575-b159-c5741e981a47;Title
"
"Privacy settings in Sway","Adatvédelmi beállítások a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;609fcff3-9b21-4159-a09d-49a4fc00e961;Title
"
"Search for content in Sway","Tartalom keresése a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;60db5047-e613-498d-af3e-a1f7566434f2;Title
"
"Record audio in Sway","Hang rögzítése a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;873edbfb-ecce-4b30-bdb4-958151b1cc05;Title
"
"Embed content in your Sway","Tartalom beágyazása a Swaybe","/docs/learningpathways/v4/hu-hu/assets.json;9200f513-d551-49ae-905b-e5f4a92fbe3e;Title
"
"Create in Sway","Létrehozás a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;95f5e8b4-4027-4169-8253-608493c45f55;Title
"
"Add a password to your Sway","Jelszó hozzáadása a Sway-hez","/docs/learningpathways/v4/hu-hu/assets.json;a55e7dfc-580e-4152-a015-7efc3838f55a;Title
"
"Accessibility features in Sway","Kisegítő lehetőségek a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;ae01808f-c3d3-48a5-a69e-c1a5509210df;Title
"
"Add Focus Points to images in Sway","Fókuszpontok hozzáadása a Swayben lévő képekhez","/docs/learningpathways/v4/hu-hu/assets.json;b3e9760f-49ee-469d-8a30-d16dcf7ac47b;Title
"
"Copy and paste cards in Sway","Kártyák másolása és beillesztése a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;c27f2447-4aed-45e3-8528-a2578c683323;Title
"
"Sway keyboard shortcuts","Sway billentyűparancsok","/docs/learningpathways/v4/hu-hu/assets.json;ca8c817c-2206-400c-80bb-06313e19785e;Title
"
"Add video and audio files into Sway","Video- és hangfájlok hozzáadása a Sway-hez","/docs/learningpathways/v4/hu-hu/assets.json;d69e653c-ae7d-4ccd-8451-847f8399bc0d;Title
"
"Sign in to Sway","Bejelentkezés a Sway-be","/docs/learningpathways/v4/hu-hu/assets.json;dca12cdb-dfa8-41a9-bfcc-98f29921b80a;Title
"
"Design and share in Sway","Tervezés és részesedés a Sway-ben","/docs/learningpathways/v4/hu-hu/assets.json;f865866d-a017-44a3-b065-d4ce762c046a;Title
"
"Microsoft 365","Microsoft 365","/docs/learningpathways/v4/hu-hu/metadata.json;TechnologySubject;f1b531e0-2a62-4007-8858-08bd8be6ecae
"
"Get started","Induláshoz","/docs/learningpathways/v4/hu-hu/metadata.json;Category;646b4eb4-32c0-4fdc-93fa-0ef895470b74
"
"Scenarios","Forgatókönyvek","/docs/learningpathways/v4/hu-hu/metadata.json;Category;4f7378cd-7c40-4a99-9617-94681300c828
"
"Products","Termékek","/docs/learningpathways/v4/hu-hu/metadata.json;Category;618da7fa-0ed2-4653-9dfd-271c3bbe3a44
"
"Adoption Tools","Örökbefogadási eszközök","/docs/learningpathways/v4/hu-hu/metadata.json;Category;cf28bc20-ee23-4453-954e-43cc43af67b6
"
"First days","Első napok","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;9bde32c3-2f0b-4201-b4a3-74cef2c8f61d
"
"Recommended","Ajánlott","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;07aa7fb7-a187-4a04-a044-f881626a8cba
"
"Modern workplace","Modern munkahely","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;9030ff2c-5549-4ffe-8dc9-4dc184241dec
"
"Work remotely","Távolról végzett munka","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;9eb8fc25-dd5b-4459-81e9-ae382aca7a78
"
"Security","Biztonság","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;51a0828d-1d27-4931-b547-9f2a698f33d8
"
"Hybrid workplace","Hibrid munkahely","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;2fc3f8c2-3c76-44e2-93ad-086edfba6d9a
"
"Tools","Eszközök","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;9d9a29c7-72fe-475e-9dd1-d999259d02cb
"
"Admin Success Center","Rendszergazdai sikerközpont","/docs/learningpathways/v4/hu-hu/metadata.json;Subcategory;281c0108-6e20-4fc3-9459-ba267857498e
"
"Admin","Admin","/docs/learningpathways/v4/hu-hu/metadata.json;Audience;9fcd26c3-bcca-4452-a40a-f87e0daed348
"
"Arabic - Saudi Arabia","Arab - Szaúd-Arábia","/src/webpart/src/webparts/common/assets/locals-1038.json;1025
"
"Bulgarian","Bolgár","/src/webpart/src/webparts/common/assets/locals-1038.json;1026
"
"Catalan","Katalán","/src/webpart/src/webparts/common/assets/locals-1038.json;1027
"
"Chinese - Taiwan","Kínai - Tajvan","/src/webpart/src/webparts/common/assets/locals-1038.json;1028
"
"Czech","Cseh","/src/webpart/src/webparts/common/assets/locals-1038.json;1029
"
"Danish","Dán","/src/webpart/src/webparts/common/assets/locals-1038.json;1030
"
"German - Germany","Német - Németország","/src/webpart/src/webparts/common/assets/locals-1038.json;1031
"
"Greek","Görög","/src/webpart/src/webparts/common/assets/locals-1038.json;1032
"
"English - United States","Angol - Egyesült Államok","/src/webpart/src/webparts/common/assets/locals-1038.json;1033
"
"Spanish - Spain (Traditional Sort)","Spanyol - Spanyolország (hagyományos rendezés)","/src/webpart/src/webparts/common/assets/locals-1038.json;1034
"
"Finnish","Finn","/src/webpart/src/webparts/common/assets/locals-1038.json;1035
"
"French - France","Francia - Franciaország","/src/webpart/src/webparts/common/assets/locals-1038.json;1036
"
"Hebrew","Héber","/src/webpart/src/webparts/common/assets/locals-1038.json;1037
"
"Hungarian","Magyar","/src/webpart/src/webparts/common/assets/locals-1038.json;1038
"
"Icelandic","Izlandi","/src/webpart/src/webparts/common/assets/locals-1038.json;1039
"
